customer_id,recency,frequency,profit,r,f,m,rfm_score,customer_profile,address,postcode,state,country,property_valuation,gender,past_3_years_bike_related_purchases,DOB,job_industry_category,wealth_segment,owns_car,tenure,age,age_group
686,37.0,5,2073.8100000000004,3,2,2,322,Gold,8234 Riverside Park,2481,NSW,Australia,9,Female,60,1954-07-17,Argiculture,High Net Worth,Yes,5.0,69.26491181364928,65-79
687,8.0,6,812.72,4,3,1,431,Platinum,4535 Daystar Parkway,2072,NSW,Australia,12,Male,25,1959-02-10,Retail,High Net Worth,Yes,5.0,64.69534501898545,65-79
688,81.0,4,2967.7999999999997,2,1,3,213,Silver,95 Fallview Avenue,3155,VIC,Australia,8,Male,90,1969-02-15,Health,High Net Worth,No,9.0,54.68008118742149,50-64
689,12.0,3,541.3299999999999,4,1,1,411,Gold,75826 Bellgrove Trail,3095,VIC,Australia,10,Male,91,1966-05-19,Entertainment,High Net Worth,Yes,16.0,57.426201915430966,50-64
692,50.0,9,5027.49,2,4,4,244,Silver,5 Maple Parkway,2160,NSW,Australia,9,Male,42,1987-12-25,Property,Mass Customer,No,7.0,35.82411563029164,35-49
694,7.0,5,2400.83,4,2,2,422,Platinum,1 Moose Avenue,2017,NSW,Australia,8,Female,66,1968-12-28,Health,Mass Customer,No,13.0,54.81423863076393,50-64
695,16.0,8,4659.0,4,4,4,444,Platinum,02 Bartelt Center,2745,NSW,Australia,8,Male,36,1977-11-30,Health,High Net Worth,No,11.0,45.89139969498838,35-49
697,11.0,4,3996.6,4,1,3,413,Platinum,16420 Veith Crossing,4214,QLD,Australia,7,Male,25,1986-11-29,Entertainment,Mass Customer,No,10.0,36.89463727002415,35-49
698,76.0,3,1295.96,2,1,1,211,Bronze,81310 Charing Cross Plaza,3805,VIC,Australia,7,Female,90,1996-07-20,Manufacturing,High Net Worth,Yes,1.0,27.25446669841761,20-34
699,55.0,3,976.24,2,1,1,211,Bronze,37430 Merrick Center,2770,NSW,Australia,6,Female,16,1972-08-04,IT,Affluent Customer,Yes,16.0,51.21389091657404,50-64
701,32.0,6,2215.5600000000004,3,3,2,332,Gold,537 Packers Street,4562,QLD,Australia,5,Male,18,1956-05-01,Health,Mass Customer,Yes,8.0,67.47432063107878,65-79
704,10.0,10,4034.46,4,4,3,443,Platinum,70836 Colorado Plaza,2571,NSW,Australia,11,Female,49,1998-12-08,Health,Mass Customer,No,4.0,24.86974969533062,20-34
705,11.0,4,502.12,4,1,1,411,Gold,15 Emmet Street,2233,NSW,Australia,10,Male,48,1964-01-16,Retail,High Net Worth,No,14.0,59.76437449939915,50-64
706,30.0,6,7109.4,3,3,4,334,Gold,8 Dottie Court,3480,VIC,Australia,1,Male,44,1990-01-06,Financial Services,High Net Worth,Yes,5.0,33.789850724099175,20-34
708,175.0,3,2145.83,1,1,2,112,Bronze,18939 Upham Hill,3551,VIC,Australia,3,Female,31,1987-02-15,IT,Mass Customer,Yes,10.0,36.68108052347904,35-49
709,146.0,5,3243.2999999999997,1,2,3,123,Bronze,4222 Porter Lane,3136,VIC,Australia,9,Female,83,1979-12-11,Financial Services,Mass Customer,Yes,5.0,43.862610602809895,35-49
710,39.0,6,5201.39,3,3,4,334,Gold,1721 Nobel Junction,2753,NSW,Australia,8,Male,76,1970-03-01,Retail,High Net Worth,Yes,13.0,53.64241443177285,50-64
716,12.0,6,3777.5299999999997,4,3,3,433,Platinum,4033 Hermina Road,2304,NSW,Australia,7,Female,31,1979-11-09,Health,Mass Customer,No,11.0,43.95022362703353,35-49
717,14.0,6,1857.27,4,3,2,432,Platinum,37 Banding Avenue,2567,NSW,Australia,9,Male,65,1976-11-20,Manufacturing,Mass Customer,Yes,11.0,46.91811482260907,35-49
718,34.0,8,2164.08,3,4,2,342,Gold,8080 Victoria Plaza,4217,QLD,Australia,11,Female,38,1978-02-18,Manufacturing,Mass Customer,Yes,7.0,45.6723671344293,35-49
719,11.0,7,4083.58,4,3,3,433,Platinum,14254 Hallows Parkway,4615,QLD,Australia,1,Male,2,1953-12-30,Retail,Mass Customer,No,14.0,69.80975530803998,65-79
720,20.0,10,7212.17,3,4,4,344,Gold,78 Glacier Hill Drive,2026,NSW,Australia,10,Male,67,1931-10-23,Retail,Affluent Customer,No,6.0,91.99775369267485,80-94
722,87.0,5,2934.4399999999996,2,2,3,223,Silver,76 Londonderry Park,2777,NSW,Australia,9,Male,69,1956-03-17,IT,Mass Customer,No,5.0,67.59752644639327,65-79
723,15.0,8,3489.9599999999996,4,4,3,443,Platinum,68861 School Hill,2199,NSW,Australia,9,Female,41,1963-08-20,Health,Mass Customer,Yes,6.0,60.17232264344044,50-64
724,23.0,8,5073.2699999999995,3,4,4,344,Gold,09 Bartelt Lane,2190,NSW,Australia,8,Male,7,1975-08-05,Financial Services,Mass Customer,Yes,4.0,48.21314483691464,35-49
725,3.0,11,7321.5,4,4,4,444,Platinum,29639 Porter Center,4221,QLD,Australia,8,Male,61,1965-08-27,Health,High Net Worth,Yes,19.0,58.15174727228292,50-64
726,54.0,3,2965.7599999999998,2,1,3,213,Silver,5811 Moulton Drive,2766,NSW,Australia,8,Female,69,1978-02-10,Health,Mass Customer,Yes,10.0,45.69427039048521,35-49
727,61.0,6,3970.03,2,3,3,233,Silver,80027 Ryan Terrace,3551,VIC,Australia,3,Male,98,1978-10-10,Manufacturing,Mass Customer,No,3.0,45.03169689479399,35-49
728,25.0,9,6411.76,3,4,4,344,Gold,8 Kingsford Hill,3429,VIC,Australia,6,Male,60,1956-10-03,Financial Services,Mass Customer,Yes,8.0,67.04994504499557,65-79
732,64.0,5,3269.12,2,2,3,223,Silver,2 Riverside Trail,2154,NSW,Australia,11,Female,71,1967-01-21,Financial Services,Mass Customer,No,5.0,56.749938884704804,50-64
734,89.0,3,1140.1499999999996,1,1,1,111,Bronze,9984 Pankratz Road,2145,NSW,Australia,10,Male,34,1980-07-06,Retail,Affluent Customer,No,11.0,43.29312594535629,35-49
735,87.0,4,3025.33,2,1,3,213,Silver,324 Mifflin Road,2290,NSW,Australia,7,Male,33,1965-04-20,Financial Services,Mass Customer,Yes,11.0,58.504937276184435,50-64
739,1.0,10,4842.2,4,4,4,444,Platinum,08260 Jay Court,3191,VIC,Australia,11,Male,36,1964-12-13,Manufacturing,Mass Customer,No,8.0,58.855389373078964,50-64
742,10.0,6,1246.1099999999997,4,3,1,431,Platinum,1 Monica Street,2100,NSW,Australia,9,Male,55,1966-04-24,Manufacturing,Mass Customer,No,15.0,57.494649590605675,50-64
743,89.0,4,3908.8,1,1,3,113,Bronze,0272 Pankratz Hill,2031,NSW,Australia,10,Male,89,1981-04-06,Financial Services,Mass Customer,Yes,13.0,42.54293942544144,35-49
748,46.0,9,3516.0,2,4,3,243,Silver,56045 Express Avenue,2176,NSW,Australia,9,Female,51,1981-04-21,Financial Services,High Net Worth,No,7.0,42.501870820336606,35-49
749,80.0,9,1830.7199999999998,2,4,2,242,Silver,760 Forest Dale Place,3068,VIC,Australia,12,Male,47,1972-08-01,Argiculture,Mass Customer,No,19.0,51.22210463759501,50-64
750,58.0,6,5391.71,2,3,4,234,Silver,99 Wayridge Place,2263,NSW,Australia,8,Male,42,1995-04-08,Retail,Affluent Customer,Yes,7.0,28.53854508469522,20-34
751,130.0,2,96.62,1,1,1,111,Bronze,5 Dahle Trail,2117,NSW,Australia,10,Female,41,2001-10-31,Financial Services,Affluent Customer,No,1.0,21.97304408193678,20-34
752,20.0,8,2952.01,3,4,3,343,Gold,62215 Delaware Plaza,4118,QLD,Australia,3,Male,13,1961-06-27,Financial Services,High Net Worth,No,12.0,62.31884173691943,50-64
754,210.0,2,93.00999999999999,1,1,1,111,Bronze,00 Evergreen Center,3850,VIC,Australia,4,Female,15,1979-07-28,Financial Services,Mass Customer,No,14.0,44.23496595576034,35-49
755,95.0,3,847.22,1,1,1,111,Bronze,80 Maple Avenue,2536,NSW,Australia,4,Male,31,1993-07-13,Financial Services,Mass Customer,No,4.0,30.274378127125935,20-34
756,25.0,6,2121.61,3,3,2,332,Gold,43 Jana Way,3750,VIC,Australia,7,Female,65,1974-09-25,Manufacturing,Mass Customer,Yes,16.0,49.07284763710903,50-64
757,72.0,5,2946.73,2,2,3,223,Silver,195 Knutson Place,4019,QLD,Australia,8,Male,91,1977-05-13,Financial Services,Mass Customer,No,18.0,46.441719003393075,35-49
759,23.0,8,2646.67,3,4,2,342,Gold,4 Vahlen Junction,2227,NSW,Australia,10,Male,89,1963-04-18,Health,High Net Worth,No,13.0,60.51182311230701,50-64
761,145.0,5,1896.39,1,2,2,122,Bronze,7101 Gulseth Hill,2293,NSW,Australia,9,Male,12,1977-11-27,Health,Affluent Customer,Yes,4.0,45.899613416009345,35-49
763,74.0,6,3894.51,2,3,3,233,Silver,08 Vidon Center,2143,NSW,Australia,5,Female,95,1987-11-05,Manufacturing,Affluent Customer,No,12.0,35.96101098064106,35-49
764,79.0,3,1364.06,2,1,1,211,Bronze,36 Helena Drive,4305,QLD,Australia,1,Male,40,1977-03-16,Financial Services,Mass Customer,Yes,22.0,46.6005176097984,35-49
767,42.0,5,2438.84,3,2,2,322,Gold,64 Muir Lane,2148,NSW,Australia,8,Male,70,1955-12-16,Manufacturing,High Net Worth,No,11.0,67.8494138910362,65-79
768,5.0,9,5580.570000000001,4,4,4,444,Platinum,06495 Swallow Terrace,2759,NSW,Australia,9,Female,5,1974-01-14,Argiculture,Affluent Customer,Yes,21.0,49.76827601688411,50-64
769,19.0,8,5070.24,3,4,4,344,Gold,033 Loftsgordon Center,2150,NSW,Australia,8,Male,65,1961-12-28,IT,Mass Customer,No,12.0,61.815066847633545,50-64
770,49.0,6,4457.4800000000005,2,3,4,234,Silver,80 Scofield Alley,3121,VIC,Australia,10,Female,10,1984-02-05,IT,High Net Worth,Yes,13.0,39.70920567320833,35-49
772,2.0,5,2879.19,4,2,3,423,Platinum,50851 Vahlen Avenue,2567,NSW,Australia,7,Female,12,1998-12-26,Entertainment,Mass Customer,No,4.0,24.820467369204827,20-34
774,143.0,1,144.26,1,1,1,111,Bronze,0 Thompson Road,3183,VIC,Australia,8,Female,79,1998-11-27,Manufacturing,High Net Worth,No,1.0,24.899866672407494,20-34
775,58.0,7,2862.3300000000004,2,3,3,233,Silver,99 Elka Street,4350,QLD,Australia,4,Male,66,1982-09-21,Manufacturing,Affluent Customer,No,4.0,41.08363499071656,35-49
776,13.0,9,2201.86,4,4,2,442,Platinum,2699 Crest Line Way,4869,QLD,Australia,4,Male,30,1980-09-24,Financial Services,High Net Worth,No,20.0,43.07409338479721,35-49
777,27.0,6,3184.33,3,3,3,333,Gold,6 Melody Trail,2145,NSW,Australia,9,Male,2,1993-01-09,Financial Services,High Net Worth,No,4.0,30.78089092341881,20-34
778,263.0,3,698.81,1,1,1,111,Bronze,90 New Castle Trail,2137,NSW,Australia,9,Male,24,1976-11-17,Manufacturing,High Net Worth,No,13.0,46.926328543630035,35-49
779,82.0,4,1186.4099999999999,2,1,1,211,Bronze,2570 Wayridge Park,2093,NSW,Australia,9,Female,1,1992-02-10,Health,High Net Worth,No,7.0,31.69535186375297,20-34
781,125.0,5,2256.31,1,2,2,122,Bronze,3 Magdeline Terrace,2190,NSW,Australia,10,Male,80,1958-11-15,Manufacturing,Mass Customer,No,17.0,64.93354292859345,65-79
782,25.0,5,3431.83,3,2,3,323,Gold,36744 Birchwood Center,4019,QLD,Australia,3,Female,30,1976-08-29,Manufacturing,Mass Customer,No,17.0,47.14536110418912,35-49
783,96.0,5,3498.86,1,2,3,123,Bronze,68 Chinook Street,4814,QLD,Australia,2,Male,6,1985-07-25,Retail,Affluent Customer,No,14.0,38.241687517462495,35-49
784,143.0,2,304.07,1,1,1,111,Bronze,0 Valley Edge Plaza,3201,VIC,Australia,6,Male,10,1977-01-24,IT,High Net Worth,Yes,22.0,46.74015086715482,35-49
785,18.0,5,507.86999999999995,4,2,1,421,Platinum,8 Starling Trail,2282,NSW,Australia,8,Female,48,1979-08-26,Manufacturing,Mass Customer,Yes,18.0,44.15556665255767,35-49
788,39.0,5,2415.09,3,2,2,322,Gold,00 Mockingbird Junction,2141,NSW,Australia,9,Male,62,1964-07-01,Health,Mass Customer,No,11.0,59.30714402923207,50-64
789,4.0,8,2892.7599999999998,4,4,3,443,Platinum,37817 Burning Wood Circle,2126,NSW,Australia,11,Female,69,1978-04-28,Manufacturing,Affluent Customer,Yes,14.0,45.483451550947095,35-49
791,123.0,6,3819.0,1,3,3,133,Bronze,79 Arkansas Drive,3008,VIC,Australia,10,Female,3,1968-09-29,Manufacturing,Mass Customer,Yes,14.0,55.060650261392894,50-64
794,22.0,7,4248.67,3,3,4,334,Gold,52737 Morningstar Crossing,2250,NSW,Australia,3,Male,99,1955-05-12,Financial Services,Affluent Customer,Yes,16.0,68.4462776185597,65-79
795,18.0,5,2785.9800000000005,4,2,3,423,Platinum,866 Rockefeller Junction,2171,NSW,Australia,9,Female,35,1973-08-20,Financial Services,High Net Worth,No,18.0,50.17074834691142,50-64
796,6.0,7,3815.93,4,3,3,433,Platinum,414 Kensington Lane,3076,VIC,Australia,8,Female,8,1997-05-27,Financial Services,Mass Customer,No,2.0,26.402977619244183,20-34
797,21.0,4,2277.96,3,1,2,312,Gold,81 Holy Cross Alley,2077,NSW,Australia,8,Female,51,1973-10-20,Financial Services,Mass Customer,No,19.0,50.00373601948512,50-64
798,21.0,3,1691.8100000000002,3,1,1,311,Silver,1 Loomis Parkway,3156,VIC,Australia,9,Female,22,1988-05-20,Financial Services,High Net Worth,No,5.0,35.42164330026433,35-49
800,85.0,6,3239.48,2,3,3,233,Silver,92344 Oakridge Drive,4873,QLD,Australia,4,Male,68,1978-12-31,Manufacturing,Mass Customer,No,8.0,44.80718852022093,35-49
802,95.0,6,2893.2,1,3,3,133,Bronze,845 Talisman Pass,4210,QLD,Australia,7,Female,50,1986-02-20,Financial Services,Mass Customer,No,3.0,37.666727045994904,35-49
803,66.0,6,1746.5500000000002,2,3,1,231,Silver,1899 Manley Court,4551,QLD,Australia,7,Female,96,1999-11-11,Manufacturing,High Net Worth,No,3.0,23.944337126968506,20-34
806,31.0,4,2189.57,3,1,2,312,Gold,018 Erie Point,2767,NSW,Australia,9,Male,66,1992-07-28,Retail,Mass Customer,Yes,7.0,31.232645579571912,20-34
808,123.0,3,2119.7200000000003,1,1,2,112,Bronze,246 Norway Maple Trail,3810,VIC,Australia,2,Male,21,1979-11-21,Health,High Net Worth,Yes,17.0,43.91736874294967,35-49
810,68.0,4,945.1599999999999,2,1,1,211,Bronze,808 Starling Place,2173,NSW,Australia,9,Female,24,1998-04-04,Health,Mass Customer,Yes,1.0,25.54875063306377,20-34
813,50.0,5,1633.61,2,2,1,221,Silver,7175 Orin Junction,2088,NSW,Australia,12,Female,12,1962-03-21,Health,Mass Customer,No,14.0,61.587820566053495,50-64
816,53.0,3,945.8499999999998,2,1,1,211,Bronze,44 Lakewood Gardens Pass,2122,NSW,Australia,10,Female,71,1957-01-10,Manufacturing,Mass Customer,No,15.0,66.7788922513037,65-79
817,16.0,5,2328.9300000000003,4,2,2,422,Platinum,87 Twin Pines Plaza,3976,VIC,Australia,5,Male,38,1992-04-08,Financial Services,Mass Customer,Yes,6.0,31.536553257347638,20-34
818,40.0,6,3028.8399999999997,3,3,3,333,Gold,65 Sachtjen Park,2067,NSW,Australia,11,Female,17,1973-12-21,Manufacturing,Mass Customer,No,11.0,49.83398578505183,50-64
821,33.0,5,2925.75,3,2,3,323,Gold,59000 American Center,2530,NSW,Australia,8,Male,41,1981-07-24,Financial Services,Mass Customer,Yes,7.0,42.24450756167969,35-49
822,328.0,1,802.26,1,1,1,111,Bronze,659 Scofield Street,3175,VIC,Australia,5,Female,67,1974-10-23,Health,High Net Worth,No,17.0,48.99618624091335,35-49
823,23.0,6,5811.3,3,3,4,334,Gold,388 Weeping Birch Plaza,2156,NSW,Australia,11,Female,91,1990-02-17,Manufacturing,Affluent Customer,No,9.0,33.67485862980566,20-34
824,9.0,4,4137.780000000001,4,1,4,414,Platinum,09413 Holmberg Terrace,4127,QLD,Australia,3,Female,97,1977-02-27,Financial Services,Affluent Customer,Yes,12.0,46.64706202891721,35-49
829,12.0,6,4600.24,4,3,4,434,Platinum,77 Nova Junction,3218,VIC,Australia,8,Male,84,2001-01-22,Financial Services,High Net Worth,Yes,2.0,22.74513385790754,20-34
830,149.0,6,2506.2700000000004,1,3,2,132,Bronze,43 Esker Pass,2228,NSW,Australia,8,Male,58,1981-05-31,Manufacturing,Affluent Customer,No,6.0,42.39235454005707,35-49
831,11.0,5,1883.5900000000001,4,2,2,422,Platinum,205 Melody Circle,4207,QLD,Australia,4,Male,4,1973-04-20,Financial Services,Affluent Customer,No,11.0,50.504773001764015,50-64
834,18.0,4,722.3,4,1,1,411,Gold,3 Washington Plaza,3199,VIC,Australia,7,Male,37,1973-04-07,Financial Services,Mass Customer,No,3.0,50.54036579285487,50-64
835,7.0,8,3225.92,4,4,3,443,Platinum,285 Aberg Point,2192,NSW,Australia,10,Male,85,1968-04-22,Manufacturing,Mass Customer,Yes,9.0,55.49871538251106,50-64
836,72.0,4,1768.44,2,1,1,211,Bronze,4 Sachtjen Avenue,4210,QLD,Australia,10,Female,33,1990-04-02,Financial Services,Mass Customer,Yes,9.0,33.554390721498166,20-34
838,41.0,4,1966.08,3,1,2,312,Gold,6 Green Ridge Circle,4350,QLD,Australia,3,Male,27,1971-02-03,Financial Services,High Net Worth,No,15.0,52.71426395640374,50-64
840,38.0,6,3320.09,3,3,3,333,Gold,74251 Golden Leaf Lane,4413,QLD,Australia,3,Male,94,1964-06-20,Financial Services,Affluent Customer,Yes,19.0,59.33726100630894,50-64
841,150.0,7,8330.09,1,3,4,134,Bronze,2 Dwight Street,3187,VIC,Australia,11,Male,93,1966-09-22,Manufacturing,Affluent Customer,Yes,8.0,57.081225632550414,50-64
842,55.0,3,1727.32,2,1,1,211,Bronze,511 Gulseth Plaza,3028,VIC,Australia,6,Male,59,1999-08-16,Financial Services,High Net Worth,No,2.0,24.182535036576503,20-34
843,2.0,6,2372.09,4,3,2,432,Platinum,71801 Grover Point,2166,NSW,Australia,10,Male,80,1989-09-05,Manufacturing,Affluent Customer,Yes,9.0,34.12661328595876,35-49
844,31.0,9,4730.32,3,4,4,344,Gold,69 Hovde Plaza,2680,NSW,Australia,5,Male,13,1978-01-13,Financial Services,High Net Worth,No,9.0,45.77093178668089,35-49
845,125.0,3,672.39,1,1,1,111,Bronze,3387 Warrior Court,2527,NSW,Australia,7,Female,51,1973-12-24,Manufacturing,Mass Customer,No,3.0,49.825772064030865,50-64
846,82.0,3,2129.34,2,1,2,212,Silver,7837 Derek Street,2147,NSW,Australia,9,Male,60,1954-03-25,Manufacturing,Affluent Customer,No,17.0,69.57703321244597,65-79
847,114.0,4,2521.58,1,1,2,112,Bronze,00 Algoma Crossing,2141,NSW,Australia,7,Female,66,1991-05-26,Retail,High Net Worth,No,9.0,32.40720768556998,20-34
848,140.0,4,1964.5200000000002,1,1,2,112,Bronze,341 Londonderry Point,4215,QLD,Australia,7,Male,79,1979-06-25,Manufacturing,Mass Customer,No,13.0,44.325316886990954,35-49
849,27.0,6,4284.21,3,3,4,334,Gold,2661 Di Loreto Point,4701,QLD,Australia,7,Male,72,1969-09-15,Entertainment,Mass Customer,No,10.0,54.099644901939925,50-64
853,64.0,9,7263.66,2,4,4,244,Silver,49 Buhler Plaza,2650,NSW,Australia,2,Female,26,1981-10-04,Retail,Mass Customer,Yes,16.0,42.04737825717652,35-49
855,104.0,4,3050.76,1,1,3,113,Bronze,3 Magdeline Way,4415,QLD,Australia,2,Female,74,1974-10-26,Retail,High Net Worth,Yes,16.0,48.98797251989238,35-49
856,1.0,7,2912.65,4,3,3,433,Platinum,94 Anhalt Way,3139,VIC,Australia,7,Male,63,1988-10-01,Financial Services,Mass Customer,Yes,9.0,35.05476376132787,35-49
858,11.0,6,2708.6000000000004,4,3,2,432,Platinum,681 Transport Pass,4055,QLD,Australia,7,Female,79,1980-06-02,Financial Services,High Net Worth,Yes,9.0,43.3862147835939,35-49
859,18.0,6,2289.06,4,3,2,432,Platinum,6 Harper Lane,2150,NSW,Australia,10,Female,53,1978-08-02,Financial Services,Affluent Customer,Yes,7.0,45.220612478276195,35-49
861,54.0,5,1009.34,2,2,1,221,Silver,55 Hovde Parkway,3975,VIC,Australia,8,Female,73,1977-05-24,Financial Services,High Net Worth,No,17.0,46.411602026316196,35-49
862,54.0,1,309.80999999999995,2,1,1,211,Bronze,36903 Reinke Trail,3147,VIC,Australia,10,Male,83,1977-12-27,Argiculture,High Net Worth,Yes,16.0,45.81747620579969,35-49
863,69.0,4,703.6199999999999,2,1,1,211,Bronze,938 Nova Junction,3623,VIC,Australia,1,Female,19,1961-09-10,Financial Services,Affluent Customer,No,5.0,62.11349871139529,50-64
865,121.0,7,4261.0,1,3,4,134,Bronze,7391 Ruskin Parkway,4356,QLD,Australia,5,Female,73,1965-04-12,Telecommunications,Mass Customer,No,19.0,58.52684053224034,50-64
870,100.0,7,3818.9700000000003,1,3,3,133,Bronze,383 Rockefeller Junction,2753,NSW,Australia,9,Male,63,1964-01-29,Health,Mass Customer,No,6.0,59.7287817083083,50-64
872,171.0,1,75.48000000000002,1,1,1,111,Bronze,5 Hauk Lane,2650,NSW,Australia,3,Female,47,1971-04-28,IT,Mass Customer,No,13.0,52.48427976781671,50-64
875,63.0,6,4796.959999999999,2,3,4,234,Silver,9254 Straubel Street,3034,VIC,Australia,9,Male,34,1999-02-23,Financial Services,Mass Customer,Yes,2.0,24.658930855792505,20-34
876,16.0,3,1171.02,4,1,1,411,Gold,3 Glacier Hill Parkway,2196,NSW,Australia,10,Male,44,1968-10-06,IT,High Net Worth,No,19.0,55.041484912343975,50-64
877,17.0,9,4918.87,4,4,4,444,Platinum,029 Springview Place,2177,NSW,Australia,8,Female,92,1988-05-13,Financial Services,Mass Customer,Yes,3.0,35.44080864931325,35-49
878,79.0,3,2809.75,2,1,3,213,Silver,1 Springview Place,4800,QLD,Australia,5,Male,31,1982-11-01,Manufacturing,Mass Customer,Yes,9.0,40.97138080343004,35-49
884,1.0,5,2770.85,4,2,2,422,Platinum,06419 Dayton Junction,3191,VIC,Australia,10,Male,11,1978-01-30,Property,Mass Customer,No,17.0,45.72438736756208,35-49
885,7.0,3,863.6799999999998,4,1,1,411,Gold,5 Hauk Way,4870,QLD,Australia,8,Male,20,1966-11-11,Financial Services,Mass Customer,No,18.0,56.94433028220099,50-64
886,1.0,7,4067.6500000000005,4,3,3,433,Platinum,923 Westerfield Junction,2065,NSW,Australia,10,Female,53,1974-11-15,Health,Mass Customer,No,11.0,48.93321437975261,35-49
888,68.0,5,2278.7000000000003,2,2,2,222,Silver,89 Monument Place,4720,QLD,Australia,1,Female,62,1963-11-10,Manufacturing,Mass Customer,No,10.0,59.94781426886738,50-64
889,36.0,5,2357.69,3,2,2,322,Gold,583 Coleman Parkway,4213,QLD,Australia,9,Male,46,1967-02-19,Retail,Affluent Customer,Yes,10.0,56.67053958150213,50-64
890,165.0,4,1561.06,1,1,1,111,Bronze,376 Buena Vista Street,2026,NSW,Australia,11,Female,55,1974-02-01,Health,Mass Customer,Yes,15.0,49.71899369075832,50-64
891,12.0,4,1998.58,4,1,2,412,Platinum,91457 Anderson Avenue,3124,VIC,Australia,12,Male,21,1981-08-06,Health,High Net Worth,Yes,9.0,42.20891477058884,35-49
893,75.0,7,4868.870000000001,2,3,4,234,Silver,1 5th Parkway,2148,NSW,Australia,8,Male,97,1983-09-11,IT,Mass Customer,No,16.0,40.11167800323564,35-49
894,48.0,8,3564.27,2,4,3,243,Silver,7 Meadow Ridge Center,2165,NSW,Australia,9,Female,13,1970-12-18,Financial Services,High Net Worth,Yes,9.0,52.8429455857322,50-64
897,129.0,6,4080.8399999999997,1,3,3,133,Bronze,6382 Bayside Street,2153,NSW,Australia,10,Female,25,1969-01-11,Manufacturing,Mass Customer,No,11.0,54.77590793266609,50-64
899,49.0,6,1274.48,2,3,1,231,Silver,88 Comanche Point,2486,NSW,Australia,7,Female,42,1963-08-05,Health,Affluent Customer,Yes,12.0,60.213391248545264,50-64
900,12.0,4,780.7,4,1,1,411,Gold,13845 Hayes Center,3228,VIC,Australia,8,Male,48,1990-08-07,Manufacturing,Mass Customer,Yes,5.0,33.206676531610626,20-34
902,14.0,9,6003.05,4,4,4,444,Platinum,9 Northridge Lane,2340,NSW,Australia,3,Female,37,1989-07-26,Retail,Mass Customer,No,18.0,34.23886747324529,35-49
905,105.0,8,3553.2799999999997,1,4,3,143,Bronze,237 Summit Pass,4506,QLD,Australia,3,Female,41,1978-02-11,Manufacturing,Affluent Customer,No,12.0,45.69153248347822,35-49
906,16.0,9,4473.87,4,4,4,444,Platinum,1 Cottonwood Street,3150,VIC,Australia,9,Male,73,1998-12-30,Financial Services,High Net Worth,Yes,3.0,24.809515741176874,20-34
907,26.0,7,1370.3700000000001,3,3,1,331,Gold,8642 Forest Run Avenue,2026,NSW,Australia,9,Male,51,1978-12-25,Property,High Net Worth,Yes,17.0,44.82361596226286,35-49
910,272.0,2,1346.38,1,1,1,111,Bronze,60086 Summit Lane,2116,NSW,Australia,10,Male,50,1986-04-26,Financial Services,Mass Customer,No,14.0,37.48876309054065,35-49
